"","pgID","interpChr","interpOrd","og","repGene","genome","chr","start","end","hap1","salicifolius","hap2","region"
"2871",16617,"A1",12390,4276,"NChap1_final_00012390","hap1","A1",11136899,11141228,"NChap1_final_00012390","R_salicifolius_00004132","NChap2_final_00000558","A1"
"2872",16618,"A1",12391,4277,"NChap1_final_00012391","hap1","A1",11146283,11149887,"NChap1_final_00012391","R_salicifolius_00004131","NChap2_final_00000559","A1"
"2873",16619,"A1",12392,4278,"NChap1_final_00012392","hap1","A1",11165183,11166926,"NChap1_final_00012392","R_salicifolius_00004130","NChap2_final_00000560","A1"
"2874",16620,"A1",12393,4272,"NChap1_final_00012393","hap1","A1",11203076,11205816,"NChap1_final_00012393","R_salicifolius_00004129","NChap2_final_00000561","A1"
"2875",16621,"A1",12394,4275,"NChap1_final_00012394","hap1","A1",11206481,11209043,"NChap1_final_00012394","R_salicifolius_00004128","NChap2_final_00000562","A1"
"2876",16626,"A1",12398,4279,"NChap1_final_00012398","hap1","A1",11307918,11309269,"NChap1_final_00012398","R_salicifolius_00004127","NChap2_final_00000566","A1"
"2877",16627,"A1",12399,4285,"NChap1_final_00012399","hap1","A1",11309499,11311151,"NChap1_final_00012399","R_salicifolius_00004126","NChap2_final_00000567","A1"
"2878",16629,"A1",12401,4281,"NChap1_final_00012401","hap1","A1",11332127,11342633,"NChap1_final_00012401","R_salicifolius_00004125","NChap2_final_00000570","A1"
"2879",16630,"A1",12402,4282,"NChap1_final_00012402","hap1","A1",11344210,11347165,"NChap1_final_00012402","R_salicifolius_00004124","NChap2_final_00000571","A1"
"2880",16632,"A1",12404,4284,"NChap1_final_00012404","hap1","A1",11352045,11356494,"NChap1_final_00012404","R_salicifolius_00004123","NChap2_final_00000573","A1"
"2881",16633,"A1",12405,4291,"NChap1_final_00012405","hap1","A1",11387872,11389738,"NChap1_final_00012405","R_salicifolius_00004122","NChap2_final_00000574","A1"
"2882",16642,"A1",12412,4294,"NChap1_final_00012412","hap1","A1",11437440,11439747,"NChap1_final_00012412","R_salicifolius_00004118","NChap2_final_00000577","A1"
"2883",16643,"A1",12413,4295,"NChap1_final_00012413","hap1","A1",11443950,11446664,"NChap1_final_00012413","R_salicifolius_00004117","NChap2_final_00000578","A1"
"2884",16644,"A1",12414,4296,"NChap1_final_00012414","hap1","A1",11450743,11453224,"NChap1_final_00012414","R_salicifolius_00004116","NChap2_final_00000579","A1"
"2885",16648,"A1",12417,4287,"NChap1_final_00012417","hap1","A1",11522276,11526382,"NChap1_final_00012417","R_salicifolius_00004114","NChap2_final_00000585","A1"
"2886",16651,"A1",12419,4288,"NChap1_final_00012419","hap1","A1",11594675,11598102,"NChap1_final_00012419","R_salicifolius_00004112","NChap2_final_00000587","A1"
"2887",16653,"A1",12421,4289,"NChap1_final_00012421","hap1","A1",11605970,11608482,"NChap1_final_00012421","R_salicifolius_00004111","NChap2_final_00000589","A1"
"2888",16654,"A1",12423,4300,"NChap1_final_00012423","hap1","A1",11688972,11694332,"NChap1_final_00012423","R_salicifolius_00004110","NChap2_final_00000590","A1"
"2889",16661,"A1",12427,4301,"NChap1_final_00012427","hap1","A1",11705437,11707215,"NChap1_final_00012427","R_salicifolius_00004106","NChap2_final_00000593","A1"
"2890",16674,"A1",12435,4302,"NChap1_final_00012435","hap1","A1",11926713,11928733,"NChap1_final_00012435","R_salicifolius_00004103","NChap2_final_00000600","A1"
"2891",16679,"A1",12438,4312,"NChap1_final_00012438","hap1","A1",12027282,12031344,"NChap1_final_00012438","R_salicifolius_00004100","NChap2_final_00000602","A1"
"2892",16683,"A1",12439,4314,"NChap1_final_00012439","hap1","A1",12048466,12050540,"NChap1_final_00012439","R_salicifolius_00004096","NChap2_final_00000603","A1"
"2893",16684,"A1",12440,4313,"NChap1_final_00012440","hap1","A1",12050734,12054456,"NChap1_final_00012440","R_salicifolius_00004095","NChap2_final_00000604","A1"
"2894",16687,"A1",12443,4303,"NChap1_final_00012443","hap1","A1",12100854,12104875,"NChap1_final_00012443","R_salicifolius_00004092","NChap2_final_00000605","A1"
"2895",16691,"A1",12447,4305,"NChap1_final_00012447","hap1","A1",12154679,12159230,"NChap1_final_00012447","R_salicifolius_00004090","NChap2_final_00000611","A1"
"2896",16694,"A1",12450,4308,"NChap1_final_00012450","hap1","A1",12190567,12194152,"NChap1_final_00012450","R_salicifolius_00004088","NChap2_final_00000613","A1"
"2897",16702,"A1",12457,4315,"NChap1_final_00012457","hap1","A1",12341143,12344886,"NChap1_final_00012457","R_salicifolius_00004086","NChap2_final_00000618","A1"
"2898",16704,"A1",12458,4316,"NChap1_final_00012458","hap1","A1",12362824,12367265,"NChap1_final_00012458","R_salicifolius_00004085","NChap2_final_00000620","A1"
"2899",16712,"A1",12464,4319,"NChap1_final_00012464","hap1","A1",12396461,12399004,"NChap1_final_00012464","R_salicifolius_00004081","NChap2_final_00000625","A1"
"2900",16713,"A1",12466,4320,"NChap1_final_00012466","hap1","A1",12438198,12449730,"NChap1_final_00012466","R_salicifolius_00004080","NChap2_final_00000626","A1"
"2901",16721,"A1",12471,4326,"NChap1_final_00012471","hap1","A1",12505043,12506395,"NChap1_final_00012471","R_salicifolius_00004077","NChap2_final_00000632","A1"
"2902",16728,"A1",12474,4336,"NChap1_final_00012474","hap1","A1",12571538,12574052,"NChap1_final_00012474","R_salicifolius_00004072","NChap2_final_00000634","A1"
"2903",16730,"A1",12476,4329,"NChap1_final_00012476","hap1","A1",12577380,12586839,"NChap1_final_00012476","R_salicifolius_00004069","NChap2_final_00000635","A1"
"2904",16736,"A1",12478,4337,"NChap1_final_00012478","hap1","A1",12591983,12596954,"NChap1_final_00012478","R_salicifolius_00004063","NChap2_final_00000636","A1"
"2905",16737,"A1",12479,4338,"NChap1_final_00012479","hap1","A1",12606535,12608313,"NChap1_final_00012479","R_salicifolius_00004062","NChap2_final_00000637","A1"
"2906",16739,"A1",12480,4339,"NChap1_final_00012480","hap1","A1",12622189,12628425,"NChap1_final_00012480","R_salicifolius_00004060","NChap2_final_00000638","A1"
"2907",16744,"A1",12482,4341,"NChap1_final_00012482","hap1","A1",12655397,12660654,"NChap1_final_00012482","R_salicifolius_00004055","NChap2_final_00000639","A1"
"2908",16745,"A1",12483,4342,"NChap1_final_00012483","hap1","A1",12663025,12666392,"NChap1_final_00012483","R_salicifolius_00004054","NChap2_final_00000640","A1"
"2909",16748,"A1",12486,4330,"NChap1_final_00012486","hap1","A1",12721494,12725251,"NChap1_final_00012486","R_salicifolius_00004053","NChap2_final_00000644","A1"
"2910",16749,"A1",12487,4333,"NChap1_final_00012487","hap1","A1",12727994,12730675,"NChap1_final_00012487","R_salicifolius_00004052","NChap2_final_00000645","A1"
"2911",16754,"A1",12491,4343,"NChap1_final_00012491","hap1","A1",12822725,12842989,"NChap1_final_00012491","R_salicifolius_00003972","NChap2_final_00000650","A1"
"2912",16756,"A1",12493,4345,"NChap1_final_00012493","hap1","A1",12865202,12867687,"NChap1_final_00012493","R_salicifolius_00003973","NChap2_final_00000652","A1"
"2913",16757,"A1",12494,4346,"NChap1_final_00012494","hap1","A1",12893071,12898318,"NChap1_final_00012494","R_salicifolius_00003974","NChap2_final_00000653","A1"
"2914",16770,"A1",12507,4354,"NChap1_final_00012507","hap1","A1",13102537,13105535,"NChap1_final_00012507","R_salicifolius_00003978","NChap2_final_00000658","A1"
"2915",16772,"A1",12508,4353,"NChap1_final_00012508","hap1","A1",13178420,13181590,"NChap1_final_00012508","R_salicifolius_00003980","NChap2_final_00000659","A1"
"2916",16773,"A1",12509,4355,"NChap1_final_00012509","hap1","A1",13183172,13186092,"NChap1_final_00012509","R_salicifolius_00003981","NChap2_final_00000660","A1"
"2917",16775,"A1",12510,4350,"NChap1_final_00012510","hap1","A1",13227749,13235316,"NChap1_final_00012510","R_salicifolius_00003982","NChap2_final_00000662","A1"
"2918",16777,"A1",12512,4352,"NChap1_final_00012512","hap1","A1",13265064,13266355,"NChap1_final_00012512","R_salicifolius_00003983","NChap2_final_00000664","A1"
"2919",16778,"A1",12513,4360,"NChap1_final_00012513","hap1","A1",13286893,13290416,"NChap1_final_00012513","R_salicifolius_00003984","NChap2_final_00000665","A1"
"2920",16780,"A1",12516,4359,"NChap1_final_00012516","hap1","A1",13331629,13333667,"NChap1_final_00012516","R_salicifolius_00003986","NChap2_final_00000667","A1"
"2921",16790,"A1",12524,4362,"NChap1_final_00012524","hap1","A1",13503076,13504707,"NChap1_final_00012524","R_salicifolius_00003988","NChap2_final_00000673","A1"
"2922",16791,"A1",12525,4364,"NChap1_final_00012525","hap1","A1",13505666,13509583,"NChap1_final_00012525","R_salicifolius_00003989","NChap2_final_00000674","A1"
"2923",16793,"A1",12526,4363,"NChap1_final_00012526","hap1","A1",13568940,13574530,"NChap1_final_00012526","R_salicifolius_00003991","NChap2_final_00000675","A1"
"2924",16795,"A1",12528,4367,"NChap1_final_00012528","hap1","A1",13690994,13693983,"NChap1_final_00012528","R_salicifolius_00003992","NChap2_final_00000678","A1"
"2925",16806,"A1",12540,4374,"NChap1_final_00012540","hap1","A1",13813742,13816805,"NChap1_final_00012540","R_salicifolius_00004000","NChap2_final_00000685","A1"
"2926",16808,"A1",12542,4371,"NChap1_final_00012542","hap1","A1",13848908,13852677,"NChap1_final_00012542","R_salicifolius_00004001","NChap2_final_00000687","A1"
"2927",16809,"A1",12543,4372,"NChap1_final_00012543","hap1","A1",13859153,13870440,"NChap1_final_00012543","R_salicifolius_00004002","NChap2_final_00000688","A1"
"2928",16818,"A1",12549,4378,"NChap1_final_00012549","hap1","A1",14018743,14028688,"NChap1_final_00012549","R_salicifolius_00004005","NChap2_final_00000697","A1"
"2929",16826,"A1",12553,4380,"NChap1_final_00012553","hap1","A1",14176751,14184105,"NChap1_final_00012553","R_salicifolius_00004008","NChap2_final_00000710","A1"
"2930",16831,"A1",12556,4383,"NChap1_final_00012556","hap1","A1",14215521,14218458,"NChap1_final_00012556","R_salicifolius_00004011","NChap2_final_00000713","A1"
"2931",16834,"A1",12560,4381,"NChap1_final_00012560","hap1","A1",14279502,14280921,"NChap1_final_00012560","R_salicifolius_00004013","NChap2_final_00000715","A1"
"2932",16836,"A1",12562,4385,"NChap1_final_00012562","hap1","A1",14290451,14295125,"NChap1_final_00012562","R_salicifolius_00004012","NChap2_final_00000720","A1"
"2933",16840,"A1",12567,4392,"NChap1_final_00012567","hap1","A1",14406355,14407628,"NChap1_final_00012567","R_salicifolius_00004029","NChap2_final_00000723","A1"
"2934",16841,"A1",12568,4393,"NChap1_final_00012568","hap1","A1",14430833,14433396,"NChap1_final_00012568","R_salicifolius_00004015","NChap2_final_00000725","A1"
"2935",16845,"A1",12569,4390,"NChap1_final_00012569","hap1","A1",14458207,14461782,"NChap1_final_00012569","R_salicifolius_00004019","NChap2_final_00000726","A1"
"2936",16851,"A1",12576,4396,"NChap1_final_00012576","hap1","A1",14606691,14609042,"NChap1_final_00012576","R_salicifolius_00004023","NChap2_final_00000731","A1"
"2937",16856,"A1",12579,4397,"NChap1_final_00012579","hap1","A1",14676378,14678916,"NChap1_final_00012579","R_salicifolius_00004025","NChap2_final_00000734","A1"
"2938",16859,"A1",12581,4399,"NChap1_final_00012581","hap1","A1",14689218,14692304,"NChap1_final_00012581","R_salicifolius_00004027","NChap2_final_00000736","A1"
"2939",16873,"A1",12595,4416,"NChap1_final_00012595","hap1","A1",14920465,14930321,"NChap1_final_00012595","R_salicifolius_00004030","NChap2_final_00000745","A1"
"2940",16877,"A1",12598,4420,"NChap1_final_00012598","hap1","A1",14978381,14986176,"NChap1_final_00012598","R_salicifolius_00004033","NChap2_final_00000748","A1"
"2941",16882,"A1",12601.2,4482,"NChap1_final_00012701","hap1","A1",17089473,17092389,"NChap1_final_00012701","R_salicifolius_00003876|R_salicifolius_00004037","NChap2_final_00000824","A1"
"2942",16883,"A1",12602,4407,"NChap1_final_00012602","hap1","A1",15029088,15035705,"NChap1_final_00012602","R_salicifolius_00004039","NChap2_final_00000750","A1"
"2943",16888,"A1",12604,4410,"NChap1_final_00012604","hap1","A1",15091949,15094540,"NChap1_final_00012604","R_salicifolius_00004041","NChap2_final_00000754","A1"
"2944",16898,"A1",12611,4411,"NChap1_final_00012611","hap1","A1",15264612,15265621,"NChap1_final_00012611","R_salicifolius_00004043","NChap2_final_00000757","A1"
"2945",16915,"A1",12627,4424,"NChap1_final_00012627","hap1","A1",15615218,15617122,"NChap1_final_00012627","R_salicifolius_00004051","NChap2_final_00000764","A1"
"2946",16929,"A1",12642,4430,"NChap1_final_00012642","hap1","A1",15847147,15851006,"NChap1_final_00012642","R_salicifolius_00003971","NChap2_final_00000770","A1"
"2947",16930,"A1",12643,4431,"NChap1_final_00012643","hap1","A1",15854391,15863183,"NChap1_final_00012643","R_salicifolius_00003970","NChap2_final_00000771","A1"
"2948",16934,"A1",12648,4433,"NChap1_final_00012648","hap1","A1",15917032,15921914,"NChap1_final_00012648","R_salicifolius_00003969","NChap2_final_00000773","A1"
"2949",16936,"A1",12650,4437,"NChap1_final_00012650","hap1","A1",15955448,15960036,"NChap1_final_00012650","R_salicifolius_00003968","NChap2_final_00000775","A1"
"2950",16939,"A1",12652,4441,"NChap1_final_00012652","hap1","A1",16016141,16018757,"NChap1_final_00012652","R_salicifolius_00003966","NChap2_final_00000776","A1"
"2951",16940,"A1",12653,4443,"NChap1_final_00012653","hap1","A1",16018560,16022638,"NChap1_final_00012653","R_salicifolius_00003965","NChap2_final_00000777","A1"
"2952",16942,"A1",12654,4444,"NChap1_final_00012654","hap1","A1",16027694,16035992,"NChap1_final_00012654","R_salicifolius_00003963","NChap2_final_00000778","A1"
"2953",16945,"A1",12657,4442,"NChap1_final_00012657","hap1","A1",16056845,16059738,"NChap1_final_00012657","R_salicifolius_00003962","NChap2_final_00000780","A1"
"2954",16951,"A1",12662,4438,"NChap1_final_00012662","hap1","A1",16275582,16279095,"NChap1_final_00012662","R_salicifolius_00003960","NChap2_final_00000784","A1"
"2955",16953,"A1",12663,4439,"NChap1_final_00012663","hap1","A1",16278604,16283843,"NChap1_final_00012663","R_salicifolius_00003958","NChap2_final_00000785","A1"
"2956",16955,"A1",12664,4448,"NChap1_final_00012664","hap1","A1",16308430,16313409,"NChap1_final_00012664","R_salicifolius_00003956","NChap2_final_00000786","A1"
"2957",16968,"A1",12676,4474,"NChap1_final_00012676","hap1","A1",16536390,16539811,"NChap1_final_00012676","R_salicifolius_00003954","NChap2_final_00000795","A1"
"2958",16970,"A1",12678,4471,"NChap1_final_00012678","hap1","A1",16543201,16555063,"NChap1_final_00012678","R_salicifolius_00003952","NChap2_final_00000797","A1"
"2959",16972,"A1",12679,4461,"NChap1_final_00012679","hap1","A1",16582545,16586551,"NChap1_final_00012679","R_salicifolius_00003950","NChap2_final_00000798","A1"
"2960",16977,"A1",12682,4463,"NChap1_final_00012682","hap1","A1",16634752,16636699,"NChap1_final_00012682","R_salicifolius_00003948","NChap2_final_00000802","A1"
"2961",16983,"A1",12684,4465,"NChap1_final_00012684","hap1","A1",16672537,16675589,"NChap1_final_00012684","R_salicifolius_00003941","NChap2_final_00000804","A1"
"2962",16990,"A1",12686,4451,"NChap1_final_00012686","hap1","A1",16752171,16754332,"NChap1_final_00012686","R_salicifolius_00003934","NChap2_final_00000806","A1"
"2963",16995,"A1",12689,4458,"NChap1_final_00012689","hap1","A1",16802008,16806113,"NChap1_final_00012689","R_salicifolius_00003933","NChap2_final_00000811","A1"
"2964",16998,"A1",12691,4459,"NChap1_final_00012691","hap1","A1",16864735,16868737,"NChap1_final_00012691","R_salicifolius_00003932","NChap2_final_00000813","A1"
"2965",17002,"A1",12695,4468,"NChap1_final_00012695","hap1","A1",16958565,16961146,"NChap1_final_00012695","R_salicifolius_00003929","NChap2_final_00000817","A1"
"2966",17003,"A1",12696,4469,"NChap1_final_00012696","hap1","A1",16976431,16980439,"NChap1_final_00012696","R_salicifolius_00003880","NChap2_final_00000818","A1"
"2967",17004,"A1",12697,4454,"NChap1_final_00012697","hap1","A1",16991186,16991852,"NChap1_final_00012697","R_salicifolius_00003879","NChap2_final_00000819","A1"
"2968",17006,"A1",12699,4457,"NChap1_final_00012699","hap1","A1",16993664,16996828,"NChap1_final_00012699","R_salicifolius_00003878","NChap2_final_00000820","A1"
"2969",17008,"A1",12700,4456,"NChap1_final_00012700","hap1","A1",17045628,17047185,"NChap1_final_00012700","R_salicifolius_00003877|R_salicifolius_00004036","NChap2_final_00000822","A1"
"2970",17011,"A1",12703,4483,"NChap1_final_00012703","hap1","A1",17145569,17150961,"NChap1_final_00012703","R_salicifolius_00003911","NChap2_final_00000826","A1"
"2971",17018,"A1",12708,4477,"NChap1_final_00012708","hap1","A1",17241289,17245346,"NChap1_final_00012708","R_salicifolius_00003915","NChap2_final_00000829","A1"
"2972",17035,"A1",12721,4484,"NChap1_final_00012721","hap1","A1",17346387,17349873,"NChap1_final_00012721","R_salicifolius_00003922","NChap2_final_00000837","A1"
"2973",17036,"A1",12722,4486,"NChap1_final_00012722","hap1","A1",17351140,17354153,"NChap1_final_00012722","R_salicifolius_00003923","NChap2_final_00000838","A1"
"2974",17043,"A1",12726,4479,"NChap1_final_00012726","hap1","A1",17437173,17439989,"NChap1_final_00012726","R_salicifolius_00003924","NChap2_final_00000843","A1"
"2975",17044,"A1",12727,4481,"NChap1_final_00012727","hap1","A1",17440129,17445220,"NChap1_final_00012727","R_salicifolius_00003925","NChap2_final_00000844","A1"
"2976",17047,"A1",12730,4492,"NChap1_final_00012730","hap1","A1",17536535,17542866,"NChap1_final_00012730","R_salicifolius_00003926","NChap2_final_00000848","A1"
"2977",17057,"A1",12740,4510,"NChap1_final_00012740","hap1","A1",17718918,17723851,"NChap1_final_00012740","R_salicifolius_00003882","NChap2_final_00000854","A1"
"2978",17065,"A1",12745,4513,"NChap1_final_00012745","hap1","A1",17751680,17757707,"NChap1_final_00012745","R_salicifolius_00003887","NChap2_final_00000858","A1"
"2979",17067,"A1",12746,4496,"NChap1_final_00012746","hap1","A1",17825797,17828100,"NChap1_final_00012746","R_salicifolius_00003891","NChap2_final_00000859","A1"
"2980",17072,"A1",12750,4495,"NChap1_final_00012750","hap1","A1",17856995,17860944,"NChap1_final_00012750","R_salicifolius_00003893","NChap2_final_00000863","A1"
"2981",17074,"A1",12752,4505,"NChap1_final_00012752","hap1","A1",17888286,17894433,"NChap1_final_00012752","R_salicifolius_00003894","NChap2_final_00000866","A1"
"2982",17076,"A1",12753,4504,"NChap1_final_00012753","hap1","A1",17896607,17900991,"NChap1_final_00012753","R_salicifolius_00003896","NChap2_final_00000867","A1"
